DSRC_MessageID,Vehicle_ID,BSM_tmp_ID,transtime,X,Y,Speed,Type,Avg_Acceleration,Heading,brakeStatus,brakePressure,hardBraking,transTo,transmission_received_time
2,10_9_0_79,697931912,75.1,6496.096008,12191.24055,12.079,4518,0,115.1,0,0,0,7,75.1
2,10_9_0_79,697931912,75.1,6496.096008,12191.24055,12.079,4518,0,115.1,0,0,0,6,75.1
2,10_9_0_79,697931912,75.1,6496.096008,12191.24055,12.079,4518,0,115.1,0,0,0,9,75.1
2,10_9_0_79,697931912,75.1,6496.096008,12191.24055,12.079,4518,0,115.1,0,0,0,8,75.1
2,15_14_0_51,1027512044,75.1,7242.585534,10945.40717,0,4518,0,114,0,0,0,11,75.1
2,15_14_0_51,1027512044,75.1,7242.585534,10945.40717,0,4518,0,114,0,0,0,10,75.1
2,15_14_0_51,1027512044,75.1,7242.585534,10945.40717,0,4518,0,114,0,0,0,12,75.1
2,1_19_0_99,1663622892,75.1,5072.933233,15831.29972,16.106,4518,0.328,156.3,0,0,0,1,75.1
2,1_31_0_127,1888684854,75.1,4952.920106,16090.32204,22.235,4518,0.656,156.8,0,0,0,1,75.1
2,1_4_0_1,2051799291,75.1,5610.072358,14459.44928,0,5018,0,180,0,0,0,1,75.1
2,1_4_0_1,2051799291,75.1,5610.072358,14459.44928,0,5018,0,180,0,0,0,3,75.1
2,1_4_0_1,2051799291,75.1,5610.072358,14459.44928,0,5018,0,180,0,0,0,2,75.1
2,1_4_0_1,2051799291,75.1,5610.072358,14459.44928,0,5018,0,180,0,0,0,4,75.1
2,1_4_0_25,2459590290,75.1,5597.966058,14490.32199,0,4518,0,180,0,0,0,1,75.1
2,1_4_0_25,2459590290,75.1,5597.966058,14490.32199,0,4518,0,180,0,0,0,3,75.1
2,1_4_0_25,2459590290,75.1,5597.966058,14490.32199,0,4518,0,180,0,0,0,2,75.1
2,1_4_0_25,2459590290,75.1,5597.966058,14490.32199,0,4518,0,180,0,0,0,4,75.1
2,1_9_0_14,2220986051,75.1,5591.502804,14535.92566,14.898,8024,3.281,158,0,0,0,1,75.1
2,1_9_0_14,2220986051,75.1,5591.502804,14535.92566,14.898,8024,3.281,158,0,0,0,3,75.1
2,1_9_0_14,2220986051,75.1,5591.502804,14535.92566,14.898,8024,3.281,158,0,0,0,2,75.1
2,1_9_0_14,2220986051,75.1,5591.502804,14535.92566,14.898,8024,3.281,158,0,0,0,4,75.1
2,24_12_0_123,2436059664,75.1,8759.121015,8887.467476,27.022,4518,0,284.3,0,0,0,15,75.1
2,24_12_0_123,2436059664,75.1,8759.121015,8887.467476,27.022,4518,0,284.3,0,0,0,17,75.1
2,24_12_0_123,2436059664,75.1,8759.121015,8887.467476,27.022,4518,0,284.3,0,0,0,16,75.1
2,24_12_0_123,2436059664,75.1,8759.121015,8887.467476,27.022,4518,0,284.3,0,0,0,18,75.1
2,25_19_0_33,2845872919,75.1,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,3,75.1
2,25_19_0_33,2845872919,75.1,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,5,75.1
2,25_19_0_33,2845872919,75.1,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,4,75.1
2,25_19_0_33,2845872919,75.1,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,6,75.1
2,25_1_0_59,245065966,75.1,5541.929311,14804.16714,3.467,4518,-23.622,336.8,1111,0,1,1,75.1
2,25_1_0_59,245065966,75.1,5541.929311,14804.16714,3.467,4518,-23.622,336.8,1111,0,1,3,75.1
2,25_1_0_59,245065966,75.1,5541.929311,14804.16714,3.467,4518,-23.622,336.8,1111,0,1,2,75.1
2,25_3_0_100,3813417771,75.1,5962.040873,14414.63301,29.93,4518,-0.328,272.6,1111,0,0,3,75.1
2,25_3_0_100,3813417771,75.1,5962.040873,14414.63301,29.93,4518,-0.328,272.6,1111,0,0,2,75.1
2,25_3_0_100,3813417771,75.1,5962.040873,14414.63301,29.93,4518,-0.328,272.6,1111,0,0,5,75.1
2,25_3_0_100,3813417771,75.1,5962.040873,14414.63301,29.93,4518,-0.328,272.6,1111,0,0,4,75.1
2,31_26_0_87,962646063,75.1,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,17,75.1
2,31_26_0_87,962646063,75.1,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,16,75.1
2,31_26_0_87,962646063,75.1,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,19,75.1
2,31_26_0_87,962646063,75.1,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,18,75.1
2,31_5_0_66,4236809084,75.1,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,15,75.1
2,31_5_0_66,4236809084,75.1,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,17,75.1
2,31_5_0_66,4236809084,75.1,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,16,75.1
2,31_5_0_66,4236809084,75.1,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,19,75.1
2,31_5_0_66,4236809084,75.1,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,18,75.1
2,31_5_0_7,3686259244,75.1,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,15,75.1
2,31_5_0_7,3686259244,75.1,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,17,75.1
2,31_5_0_7,3686259244,75.1,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,16,75.1
2,31_5_0_7,3686259244,75.1,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,18,75.1
2,31_add_0_140,3536063726,75.1,9193.044914,7718.307334,25.523,4518,9.186,329.6,0,0,0,17,75.1
2,31_add_0_140,3536063726,75.1,9193.044914,7718.307334,25.523,4518,9.186,329.6,0,0,0,19,75.1
2,31_add_0_140,3536063726,75.1,9193.044914,7718.307334,25.523,4518,9.186,329.6,0,0,0,18,75.1
2,31_add_0_26,3336490039,75.1,8643.17613,8678.313926,0,4518,0,0,0,0,0,15,75.1
2,31_add_0_26,3336490039,75.1,8643.17613,8678.313926,0,4518,0,0,0,0,0,17,75.1
2,31_add_0_26,3336490039,75.1,8643.17613,8678.313926,0,4518,0,0,0,0,0,16,75.1
2,31_add_0_26,3336490039,75.1,8643.17613,8678.313926,0,4518,0,0,0,0,0,18,75.1
2,3_25_0_75,2467933529,75.1,5495.571042,14808.07134,29.953,4518,0.328,154,0,0,0,1,75.1
2,3_25_0_75,2467933529,75.1,5495.571042,14808.07134,29.953,4518,0.328,154,0,0,0,3,75.1
2,3_25_0_75,2467933529,75.1,5495.571042,14808.07134,29.953,4518,0.328,154,0,0,0,2,75.1
2,3_31_0_116,2695503409,75.1,5364.304634,15259.08841,18.925,4518,0,225,0,0,0,1,75.1
2,3_31_0_116,2695503409,75.1,5364.304634,15259.08841,18.925,4518,0,225,0,0,0,3,75.1
2,3_31_0_116,2695503409,75.1,5364.304634,15259.08841,18.925,4518,0,225,0,0,0,2,75.1
2,3_31_0_76,2958436573,75.1,5397.933244,15056.75901,18.253,5018,-4.921,157.8,1111,0,0,1,75.1
2,3_31_0_76,2958436573,75.1,5397.933244,15056.75901,18.253,5018,-4.921,157.8,1111,0,0,3,75.1
2,3_31_0_76,2958436573,75.1,5397.933244,15056.75901,18.253,5018,-4.921,157.8,1111,0,0,2,75.1
2,3_9_0_103,4078859040,75.1,5371.325631,15121.88369,19.685,8025,-2.953,158.1,1111,0,0,1,75.1
2,3_9_0_103,4078859040,75.1,5371.325631,15121.88369,19.685,8025,-2.953,158.1,1111,0,0,3,75.1
2,3_9_0_103,4078859040,75.1,5371.325631,15121.88369,19.685,8025,-2.953,158.1,1111,0,0,2,75.1
2,3_9_0_35,3877035076,75.1,5466.07629,14869.84956,25.345,4518,2.953,156.6,0,0,0,1,75.1
2,3_9_0_35,3877035076,75.1,5466.07629,14869.84956,25.345,4518,2.953,156.6,0,0,0,3,75.1
2,3_9_0_35,3877035076,75.1,5466.07629,14869.84956,25.345,4518,2.953,156.6,0,0,0,2,75.1
2,3_9_0_82,4011478067,75.1,5436.909623,14938.3863,24.248,4518,1.312,156.7,0,0,0,1,75.1
2,3_9_0_82,4011478067,75.1,5436.909623,14938.3863,24.248,4518,1.312,156.7,0,0,0,3,75.1
2,3_9_0_82,4011478067,75.1,5436.909623,14938.3863,24.248,4518,1.312,156.7,0,0,0,2,75.1
2,4_1_0_2,2275034805,75.1,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,1,75.1
2,4_1_0_2,2275034805,75.1,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,3,75.1
2,4_1_0_2,2275034805,75.1,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,2,75.1
2,4_29_0_135,4218138233,75.1,5620.341387,14371.71962,30.422,5018,0.656,95.9,0,0,0,1,75.1
2,4_29_0_135,4218138233,75.1,5620.341387,14371.71962,30.422,5018,0.656,95.9,0,0,0,3,75.1
2,4_29_0_135,4218138233,75.1,5620.341387,14371.71962,30.422,5018,0.656,95.9,0,0,0,2,75.1
2,4_29_0_135,4218138233,75.1,5620.341387,14371.71962,30.422,5018,0.656,95.9,0,0,0,5,75.1
2,4_29_0_135,4218138233,75.1,5620.341387,14371.71962,30.422,5018,0.656,95.9,0,0,0,4,75.1
2,4_3_0_107,1593315671,75.1,5643.86501,14392.52015,15.927,4518,8.53,57.7,0,0,0,1,75.1
2,4_3_0_107,1593315671,75.1,5643.86501,14392.52015,15.927,4518,8.53,57.7,0,0,0,3,75.1
2,4_3_0_107,1593315671,75.1,5643.86501,14392.52015,15.927,4518,8.53,57.7,0,0,0,2,75.1
2,4_3_0_107,1593315671,75.1,5643.86501,14392.52015,15.927,4518,8.53,57.7,0,0,0,5,75.1
2,4_3_0_107,1593315671,75.1,5643.86501,14392.52015,15.927,4518,8.53,57.7,0,0,0,4,75.1
2,4_8_0_94,1306578549,75.1,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,3,75.1
2,4_8_0_94,1306578549,75.1,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,5,75.1
2,4_8_0_94,1306578549,75.1,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,4,75.1
2,4_8_0_94,1306578549,75.1,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,6,75.1
2,5_4_0_8,3234925705,75.1,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,1,75.1
2,5_4_0_8,3234925705,75.1,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,3,75.1
2,5_4_0_8,3234925705,75.1,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,2,75.1
2,7_1_0_32,837701584,75.1,5937.828274,13781.23404,2.997,4518,-2.297,337.4,1111,0,0,3,75.1
2,7_1_0_32,837701584,75.1,5937.828274,13781.23404,2.997,4518,-2.297,337.4,1111,0,0,5,75.1
2,7_1_0_32,837701584,75.1,5937.828274,13781.23404,2.997,4518,-2.297,337.4,1111,0,0,4,75.1
2,7_1_0_32,837701584,75.1,5937.828274,13781.23404,2.997,4518,-2.297,337.4,1111,0,0,6,75.1
2,7_1_0_83,1636061193,75.1,6339.20624,13059.44924,26.776,4518,0.328,271,0,0,0,5,75.1
2,7_1_0_83,1636061193,75.1,6339.20624,13059.44924,26.776,4518,0.328,271,0,0,0,4,75.1
2,7_1_0_83,1636061193,75.1,6339.20624,13059.44924,26.776,4518,0.328,271,0,0,0,7,75.1
2,7_1_0_83,1636061193,75.1,6339.20624,13059.44924,26.776,4518,0.328,271,0,0,0,6,75.1
2,7_1_0_83,1636061193,75.1,6339.20624,13059.44924,26.776,4518,0.328,271,0,0,0,8,75.1
2,7_add_0_114,4041840736,75.1,6830.676072,13036.2537,28.23,8025,0.656,271.8,0,0,0,5,75.1
2,7_add_0_114,4041840736,75.1,6830.676072,13036.2537,28.23,8025,0.656,271.8,0,0,0,7,75.1
2,7_add_0_114,4041840736,75.1,6830.676072,13036.2537,28.23,8025,0.656,271.8,0,0,0,6,75.1
2,7_add_0_114,4041840736,75.1,6830.676072,13036.2537,28.23,8025,0.656,271.8,0,0,0,8,75.1
2,8_31_0_53,1999292319,75.1,6390.25611,12659.08833,0,4518,0,288.4,0,0,0,5,75.1
2,8_31_0_53,1999292319,75.1,6390.25611,12659.08833,0,4518,0,288.4,0,0,0,7,75.1
2,8_31_0_53,1999292319,75.1,6390.25611,12659.08833,0,4518,0,288.4,0,0,0,6,75.1
2,8_31_0_53,1999292319,75.1,6390.25611,12659.08833,0,4518,0,288.4,0,0,0,9,75.1
2,8_31_0_53,1999292319,75.1,6390.25611,12659.08833,0,4518,0,288.4,0,0,0,8,75.1
2,B38_0_1,2094091789,75.1,6483.989709,12607.15263,16.867,1509,2.953,115.9,0,0,0,7,75.1
2,B38_0_1,2094091789,75.1,6483.989709,12607.15263,16.867,1509,2.953,115.9,0,0,0,6,75.1
2,B38_0_1,2094091789,75.1,6483.989709,12607.15263,16.867,1509,2.953,115.9,0,0,0,9,75.1
2,B38_0_1,2094091789,75.1,6483.989709,12607.15263,16.867,1509,2.953,115.9,0,0,0,8,75.1
2,B41_1_1,3500010566,75.1,9104.495042,7870.603926,2.461,1509,-3.281,326.3,1111,0,0,17,75.1
2,B41_1_1,3500010566,75.1,9104.495042,7870.603926,2.461,1509,-3.281,326.3,1111,0,0,19,75.1
2,B41_1_1,3500010566,75.1,9104.495042,7870.603926,2.461,1509,-3.281,326.3,1111,0,0,18,75.1
2,B52_0_1,1230803523,75.1,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,5,75.1
2,B52_0_1,1230803523,75.1,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,4,75.1
2,B52_0_1,1230803523,75.1,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,7,75.1
2,B52_0_1,1230803523,75.1,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,6,75.1
2,10_9_0_79,697931912,75.2,6497.670812,12190.45315,12.102,4518,0.328,116.6,0,0,0,7,75.2
2,10_9_0_79,697931912,75.2,6497.670812,12190.45315,12.102,4518,0.328,116.6,0,0,0,6,75.2
2,10_9_0_79,697931912,75.2,6497.670812,12190.45315,12.102,4518,0.328,116.6,0,0,0,9,75.2
2,10_9_0_79,697931912,75.2,6497.670812,12190.45315,12.102,4518,0.328,116.6,0,0,0,8,75.2
2,15_14_0_51,1027512044,75.2,7242.585534,10945.40717,0,4518,0,114,0,0,0,11,75.2
2,15_14_0_51,1027512044,75.2,7242.585534,10945.40717,0,4518,0,114,0,0,0,10,75.2
2,15_14_0_51,1027512044,75.2,7242.585534,10945.40717,0,4518,0,114,0,0,0,12,75.2
2,1_19_0_99,1663622892,75.2,5073.851868,15829.13436,16.084,4518,-0.328,157,1111,0,0,1,75.2
2,1_31_0_127,1888684854,75.2,4954.199634,16087.33647,22.213,4518,-0.328,156.8,1111,0,0,1,75.2
2,1_4_0_1,2051799291,75.2,5610.072358,14459.44928,0,5018,0,180,0,0,0,1,75.2
2,1_4_0_1,2051799291,75.2,5610.072358,14459.44928,0,5018,0,180,0,0,0,3,75.2
2,1_4_0_1,2051799291,75.2,5610.072358,14459.44928,0,5018,0,180,0,0,0,2,75.2
2,1_4_0_1,2051799291,75.2,5610.072358,14459.44928,0,5018,0,180,0,0,0,4,75.2
2,1_4_0_25,2459590290,75.2,5597.966058,14490.32199,0,4518,0,180,0,0,0,1,75.2
2,1_4_0_25,2459590290,75.2,5597.966058,14490.32199,0,4518,0,180,0,0,0,3,75.2
2,1_4_0_25,2459590290,75.2,5597.966058,14490.32199,0,4518,0,180,0,0,0,2,75.2
2,1_4_0_25,2459590290,75.2,5597.966058,14490.32199,0,4518,0,180,0,0,0,4,75.2
2,1_9_0_14,2220986051,75.2,5592.290205,14533.85873,15.144,8024,3.609,159.1,0,0,0,1,75.2
2,1_9_0_14,2220986051,75.2,5592.290205,14533.85873,15.144,8024,3.609,159.1,0,0,0,3,75.2
2,1_9_0_14,2220986051,75.2,5592.290205,14533.85873,15.144,8024,3.609,159.1,0,0,0,2,75.2
2,1_9_0_14,2220986051,75.2,5592.290205,14533.85873,15.144,8024,3.609,159.1,0,0,0,4,75.2
2,24_12_0_123,2436059664,75.2,8755.282432,8888.451728,27.022,4518,0,284.4,0,0,0,15,75.2
2,24_12_0_123,2436059664,75.2,8755.282432,8888.451728,27.022,4518,0,284.4,0,0,0,17,75.2
2,24_12_0_123,2436059664,75.2,8755.282432,8888.451728,27.022,4518,0,284.4,0,0,0,16,75.2
2,24_12_0_123,2436059664,75.2,8755.282432,8888.451728,27.022,4518,0,284.4,0,0,0,18,75.2
2,25_19_0_33,2845872919,75.2,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,3,75.2
2,25_19_0_33,2845872919,75.2,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,5,75.2
2,25_19_0_33,2845872919,75.2,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,4,75.2
2,25_19_0_33,2845872919,75.2,5851.968691,13853.7406,0,4518,0,153.4,0,0,0,6,75.2
2,25_1_0_59,245065966,75.2,5541.830886,14804.42961,1.879,4518,-23.294,339.4,1111,0,1,1,75.2
2,25_1_0_59,245065966,75.2,5541.830886,14804.42961,1.879,4518,-23.294,339.4,1111,0,1,3,75.2
2,25_1_0_59,245065966,75.2,5541.830886,14804.42961,1.879,4518,-23.294,339.4,1111,0,1,2,75.2
2,25_3_0_100,3813417771,75.2,5957.644548,14414.79705,29.953,4518,0.328,272.1,0,0,0,3,75.2
2,25_3_0_100,3813417771,75.2,5957.644548,14414.79705,29.953,4518,0.328,272.1,0,0,0,2,75.2
2,25_3_0_100,3813417771,75.2,5957.644548,14414.79705,29.953,4518,0.328,272.1,0,0,0,5,75.2
2,25_3_0_100,3813417771,75.2,5957.644548,14414.79705,29.953,4518,0.328,272.1,0,0,0,4,75.2
2,31_26_0_87,962646063,75.2,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,17,75.2
2,31_26_0_87,962646063,75.2,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,16,75.2
2,31_26_0_87,962646063,75.2,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,19,75.2
2,31_26_0_87,962646063,75.2,8958.005536,8125.82047,0,4518,0,341.6,0,0,0,18,75.2
2,31_5_0_66,4236809084,75.2,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,15,75.2
2,31_5_0_66,4236809084,75.2,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,17,75.2
2,31_5_0_66,4236809084,75.2,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,16,75.2
2,31_5_0_66,4236809084,75.2,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,19,75.2
2,31_5_0_66,4236809084,75.2,8727.132825,8529.495024,0,4518,0,60.1,0,0,0,18,75.2
2,31_5_0_7,3686259244,75.2,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,15,75.2
2,31_5_0_7,3686259244,75.2,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,17,75.2
2,31_5_0_7,3686259244,75.2,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,16,75.2
2,31_5_0_7,3686259244,75.2,8635.466156,8692.060646,0,4518,0,333.4,0,0,0,18,75.2
2,31_add_0_140,3536063726,75.2,9191.109218,7721.620982,26.172,4518,9.514,329.7,0,0,0,17,75.2
2,31_add_0_140,3536063726,75.2,9191.109218,7721.620982,26.172,4518,9.514,329.7,0,0,0,19,75.2
2,31_add_0_140,3536063726,75.2,9191.109218,7721.620982,26.172,4518,9.514,329.7,0,0,0,18,75.2
2,31_add_0_26,3336490039,75.2,8643.17613,8678.313926,0,4518,0,0,0,0,0,15,75.2
2,31_add_0_26,3336490039,75.2,8643.17613,8678.313926,0,4518,0,0,0,0,0,17,75.2
2,31_add_0_26,3336490039,75.2,8643.17613,8678.313926,0,4518,0,0,0,0,0,16,75.2
2,31_add_0_26,3336490039,75.2,8643.17613,8678.313926,0,4518,0,0,0,0,0,18,75.2
2,3_25_0_75,2467933529,75.2,5497.473929,14804.13433,29.975,4518,0.328,154.2,0,0,0,1,75.2
2,3_25_0_75,2467933529,75.2,5497.473929,14804.13433,29.975,4518,0.328,154.2,0,0,0,3,75.2
2,3_25_0_75,2467933529,75.2,5497.473929,14804.13433,29.975,4518,0.328,154.2,0,0,0,2,75.2
2,3_31_0_116,2695503409,75.2,5362.33613,15257.11991,18.969,4518,0.656,225,0,0,0,1,75.2
2,3_31_0_116,2695503409,75.2,5362.33613,15257.11991,18.969,4518,0.656,225,0,0,0,3,75.2
2,3_31_0_116,2695503409,75.2,5362.33613,15257.11991,18.969,4518,0.656,225,0,0,0,2,75.2
2,3_31_0_76,2958436573,75.2,5398.950304,15054.33119,17.918,5018,-4.921,157.3,1111,0,0,1,75.2
2,3_31_0_76,2958436573,75.2,5398.950304,15054.33119,17.918,5018,-4.921,157.3,1111,0,0,3,75.2
2,3_31_0_76,2958436573,75.2,5398.950304,15054.33119,17.918,5018,-4.921,157.3,1111,0,0,2,75.2
2,3_9_0_103,4078859040,75.2,5372.408308,15119.25901,19.461,8025,-3.281,157.6,1111,0,0,1,75.2
2,3_9_0_103,4078859040,75.2,5372.408308,15119.25901,19.461,8025,-3.281,157.6,1111,0,0,3,75.2
2,3_9_0_103,4078859040,75.2,5372.408308,15119.25901,19.461,8025,-3.281,157.6,1111,0,0,2,75.2
2,3_9_0_35,3877035076,75.2,5467.51986,14866.40468,25.456,4518,1.64,157.3,0,0,0,1,75.2
2,3_9_0_35,3877035076,75.2,5467.51986,14866.40468,25.456,4518,1.64,157.3,0,0,0,3,75.2
2,3_9_0_35,3877035076,75.2,5467.51986,14866.40468,25.456,4518,1.64,157.3,0,0,0,2,75.2
2,3_9_0_82,4011478067,75.2,5438.287576,14935.10546,24.383,4518,1.969,157.2,0,0,0,1,75.2
2,3_9_0_82,4011478067,75.2,5438.287576,14935.10546,24.383,4518,1.969,157.2,0,0,0,3,75.2
2,3_9_0_82,4011478067,75.2,5438.287576,14935.10546,24.383,4518,1.969,157.2,0,0,0,2,75.2
2,4_1_0_2,2275034805,75.2,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,1,75.2
2,4_1_0_2,2275034805,75.2,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,3,75.2
2,4_1_0_2,2275034805,75.2,5551.607789,14808.26819,0,5018,0,333.4,0,0,0,2,75.2
2,4_29_0_135,4218138233,75.2,5624.606479,14370.53852,30.378,5018,-0.656,105.5,1111,0,0,1,75.2
2,4_29_0_135,4218138233,75.2,5624.606479,14370.53852,30.378,5018,-0.656,105.5,1111,0,0,3,75.2
2,4_29_0_135,4218138233,75.2,5624.606479,14370.53852,30.378,5018,-0.656,105.5,1111,0,0,2,75.2
2,4_29_0_135,4218138233,75.2,5624.606479,14370.53852,30.378,5018,-0.656,105.5,1111,0,0,5,75.2
2,4_29_0_135,4218138233,75.2,5624.606479,14370.53852,30.378,5018,-0.656,105.5,1111,0,0,4,75.2
2,4_3_0_107,1593315671,75.2,5645.899131,14393.83248,16.531,4518,8.858,57.2,0,0,0,1,75.2
2,4_3_0_107,1593315671,75.2,5645.899131,14393.83248,16.531,4518,8.858,57.2,0,0,0,3,75.2
2,4_3_0_107,1593315671,75.2,5645.899131,14393.83248,16.531,4518,8.858,57.2,0,0,0,2,75.2
2,4_3_0_107,1593315671,75.2,5645.899131,14393.83248,16.531,4518,8.858,57.2,0,0,0,5,75.2
2,4_3_0_107,1593315671,75.2,5645.899131,14393.83248,16.531,4518,8.858,57.2,0,0,0,4,75.2
2,4_8_0_94,1306578549,75.2,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,3,75.2
2,4_8_0_94,1306578549,75.2,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,5,75.2
2,4_8_0_94,1306578549,75.2,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,4,75.2
2,4_8_0_94,1306578549,75.2,5861.84402,13857.41514,0,4518,0,153.4,0,0,0,6,75.2
2,5_4_0_8,3234925705,75.2,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,1,75.2
2,5_4_0_8,3234925705,75.2,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,3,75.2
2,5_4_0_8,3234925705,75.2,5223.261322,15219.61991,0,4518,0,98.1,0,0,0,2,75.2
2,7_1_0_32,837701584,75.2,5937.664232,13781.62774,2.841,4518,-2.297,337.4,1111,0,0,3,75.2
2,7_1_0_32,837701584,75.2,5937.664232,13781.62774,2.841,4518,-2.297,337.4,1111,0,0,5,75.2
2,7_1_0_32,837701584,75.2,5937.664232,13781.62774,2.841,4518,-2.297,337.4,1111,0,0,4,75.2
2,7_1_0_32,837701584,75.2,5937.664232,13781.62774,2.841,4518,-2.297,337.4,1111,0,0,6,75.2
2,7_1_0_83,1636061193,75.2,6335.269232,13059.54766,26.754,4518,-0.328,271.4,1111,0,0,5,75.2
2,7_1_0_83,1636061193,75.2,6335.269232,13059.54766,26.754,4518,-0.328,271.4,1111,0,0,4,75.2
2,7_1_0_83,1636061193,75.2,6335.269232,13059.54766,26.754,4518,-0.328,271.4,1111,0,0,7,75.2
2,7_1_0_83,1636061193,75.2,6335.269232,13059.54766,26.754,4518,-0.328,271.4,1111,0,0,6,75.2
2,7_1_0_83,1636061193,75.2,6335.269232,13059.54766,26.754,4518,-0.328,271.4,1111,0,0,8,75.2
2,7_add_0_114,4041840736,75.2,6826.542213,13036.41774,28.208,8025,-0.328,272.3,1111,0,0,5,75.2
2,7_add_0_114,4041840736,75.2,6826.542213,13036.41774,28.208,8025,-0.328,272.3,1111,0,0,7,75.2
2,7_add_0_114,4041840736,75.2,6826.542213,13036.41774,28.208,8025,-0.328,272.3,1111,0,0,6,75.2
2,7_add_0_114,4041840736,75.2,6826.542213,13036.41774,28.208,8025,-0.328,272.3,1111,0,0,8,75.2
2,8_31_0_53,1999292319,75.2,6390.157685,12659.12114,0.649,4518,9.514,288.4,0,0,0,5,75.2
2,8_31_0_53,1999292319,75.2,6390.157685,12659.12114,0.649,4518,9.514,288.4,0,0,0,7,75.2
2,8_31_0_53,1999292319,75.2,6390.157685,12659.12114,0.649,4518,9.514,288.4,0,0,0,6,75.2
2,8_31_0_53,1999292319,75.2,6390.157685,12659.12114,0.649,4518,9.514,288.4,0,0,0,9,75.2
2,8_31_0_53,1999292319,75.2,6390.157685,12659.12114,0.649,4518,9.514,288.4,0,0,0,8,75.2
2,B38_0_1,2094091789,75.2,6486.22068,12606.06996,17.068,1509,2.953,115.9,0,0,0,7,75.2
2,B38_0_1,2094091789,75.2,6486.22068,12606.06996,17.068,1509,2.953,115.9,0,0,0,6,75.2
2,B38_0_1,2094091789,75.2,6486.22068,12606.06996,17.068,1509,2.953,115.9,0,0,0,9,75.2
2,B38_0_1,2094091789,75.2,6486.22068,12606.06996,17.068,1509,2.953,115.9,0,0,0,8,75.2
2,B41_1_1,3500010566,75.2,9104.331,7870.899202,2.237,1509,-3.281,330.9,1111,0,0,17,75.2
2,B41_1_1,3500010566,75.2,9104.331,7870.899202,2.237,1509,-3.281,330.9,1111,0,0,19,75.2
2,B41_1_1,3500010566,75.2,9104.331,7870.899202,2.237,1509,-3.281,330.9,1111,0,0,18,75.2
2,B52_0_1,1230803523,75.2,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,5,75.2
2,B52_0_1,1230803523,75.2,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,4,75.2
2,B52_0_1,1230803523,75.2,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,7,75.2
2,B52_0_1,1230803523,75.2,5759.51462,12973.3928,0,1509,0,123.7,0,0,0,6,75.2
2,10_9_0_79,697931912,75.3,6499.278423,12189.66574,12.102,4518,0,116.1,0,0,0,7,75.3
